"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
San Diego Sheriff's Dept.,Vista Facility ,2004,3,670,77,135,13,895
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2004,3,0,0,208,7,215
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2004,3,195,99,37,44,375
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2004,3,316,36,57,7,416
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2004,3,318,0,100,0,418
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2004,3,291,20,59,9,379
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2004,3,167,0,65,0,232
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2004,3,552,86,142,20,800
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2004,3,70,19,292,73,454
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2004,3,174,30,170,28,402
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2004,3,0,0,43,12,55
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2004,3,569,0,405,0,974
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2004,3,0,0,45,0,45
San Mateo Sheriff's Dept.,Womens Correctional Center ,2004,3,0,67,0,65,132
San Mateo Sheriff's Dept.,Womens Transitional Fac,2004,3,0,0,11,0,11
Santa Ana Police Dept.,Santa Ana Police Facility,2004,3,363,29,12,1,405
Santa Barbara Sheriff's Dept.,Medium Security Facility,2004,3,65,16,137,14,232
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2004,3,426,71,185,25,707
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2004,3,1294,0,869,0,2163
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2004,3,0,365,0,162,527
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2004,3,1143,0,221,0,1364
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2004,3,0,0,184,0,184
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2004,3,0,0,0,41,41
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2004,3,0,0,0,31,31
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2004,3,252,39,90,15,396
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2004,3,0,0,81,0,81
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2004,3,0,0,98,0,98
Shasta Sheriff's Dept.,Shasta County Main Jail ,2004,3,225,38,79,20,362
Sierra Sheriff's Dept.,Sierra County Jail ,2004,3,3,1,4,0,8
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2004,3,88,9,21,4,122
Solano Sheriff's Dept.,Claybank Facility ,2004,3,224,0,159,0,383
Solano Sheriff's Dept.,Solano County Justice Center ,2004,3,447,126,90,41,704
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2004,3,431,79,88,18,616
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2004,3,120,7,319,51,497
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2004,3,319,124,64,54,561
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2004,3,119,0,162,0,281
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2004,3,283,0,62,0,345
Sutter Sheriff's Dept.,Sutter County Jail ,2004,3,150,22,74,29,275
Tehama Sheriff's Dept.,Tehama County Jail ,2004,3,78,11,71,13,173
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2004,3,12,7,23,2,44
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2004,3,374,73,152,67,666
Tulare Sheriff's Dept.,Men's Correctional Facility,2004,3,88,0,209,0,297
Tulare Sheriff's Dept.,Tulare County Jail ,2004,3,195,0,58,0,253
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2004,3,53,15,51,10,129
Ventura Sheriff's Dept.,Todd Road Jail,2004,3,343,0,487,0,830
Ventura Sheriff's Dept.,Ventura County Main Jail ,2004,3,313,85,216,126,740
Ventura Work Furlough,Ventura County Work Furlough ,2004,3,0,0,96,25,121
Yolo Sheriff's Dept.,Leinberger Center ,2004,3,93,24,15,3,135
Yolo Sheriff's Dept.,Monroe Detention Center ,2004,3,240,41,9,5,295
Yuba Sheriff's Dept.,Yuba County Jail ,2004,3,275,82,58,11,426
Alameda Sheriff's Dept.,Community Re-Entry Center,2004,4,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2004,4,206,0,146,0,352
Alameda Sheriff's Dept.,Santa Rita Jail,2004,4,2511,284,770,171,3736
Amador Sheriff's Dept.,Amador County Jail,2004,4,42,10,26,8,86
Butte Sheriff's Dept.,Butte County Jail,2004,4,260,50,149,25,484
Calaveras Sheriff's Dept.,Calaveras County Jail,2004,4,44,7,24,3,78
Colusa Sheriff's Dept.,Colusa County Jail,2004,4,18,2,19,6,45
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2004,4,0,0,109,0,109
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2004,4,433,8,235,5,681
Contra Costa Sheriff's Dept.,West County Detention Facility ,2004,4,497,139,205,58,899
Del Norte Sheriff's Dept.,Del Norte County Jail,2004,4,44,4,64,17,129
El Dorado Sheriff's Dept.,El Dorado County Jail,2004,4,91,9,93,15,208
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2004,4,57,4,46,9,116
Fresno Sheriff's Dept.,Fresno County Main Jail,2004,4,802,0,169,0,971
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2004,4,0,0,203,0,203
Fresno Sheriff's Dept.,Fresno North Annex Jail,2004,4,952,0,225,0,1177
Fresno Sheriff's Dept.,Fresno South Annex Jail,2004,4,188,254,32,103,577
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2004,4,65,11,45,3,124
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2004,4,208,33,113,15,369
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2004,4,98,0,236,0,334
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2004,4,185,29,73,12,299
Inyo Sheriff's Dept.,Inyo County Jail,2004,4,36,2,31,9,78
Kern Sheriff's Dept.,Central Receiving Facility,2004,4,84,33,27,6,150
Kern Sheriff's Dept.,Lerdo Minimum,2004,4,427,14,410,80,931
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2004,4,746,134,147,54,1081
Kings Sheriff's Dept.,Kings County Branch Jail ,2004,4,37,13,67,20,137
Kings Sheriff's Dept.,Kings County Main Jail,2004,4,68,5,66,6,145
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2004,4,114,5,79,40,238
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2004,4,27,9,39,8,83
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2004,4,95,0,146,0,241
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2004,4,4638,0,1909,0,6547
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2004,4,2137,0,788,0,2925
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2004,4,1083,0,262,0,1345
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2004,4,947,0,917,0,1864
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2004,4,1590,1421,518,445,3974
Madera Corrections Dept.,Madera Adult Correctional Fac,2004,4,195,23,109,13,340
Marin Sheriff's Dept.,Marin County Jail,2004,4,201,29,38,5,273
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2004,4,27,3,21,3,54
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2004,4,131,28,104,24,287
Merced Sheriff's Dept.,John Latorraca Correctional Center,2004,4,272,53,153,22,500
Merced Sheriff's Dept.,Merced County Jail ,2004,4,129,0,37,0,166
Modoc Sheriff's Dept.,Modoc County Jail,2004,4,8,5,15,6,34
Mono Sheriff's Dept.,Mono County Jail ,2004,4,14,1,15,2,32
Monterey Sheriff's Dept.,Monterey County Jail ,2004,4,419,67,184,60,730
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2004,4,129,0,269,0,398
Napa Corrections Dept.,Napa County Jail ,2004,4,46,4,153,24,227
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2004,4,80,14,66,15,175
Oakland Police Dept.,Oakland Jail,2004,4,91,20,0,0,111
Orange Sheriff's Dept.,Intake Release Center ,2004,4,270,120,175,164,729
Orange Sheriff's Dept.,James A Musick Facilities,2004,4,175,40,832,124,1171
Orange Sheriff's Dept.,Orange County Mens Jail ,2004,4,722,0,606,0,1328
Orange Sheriff's Dept.,Orange County Women's Jail,2004,4,0,127,0,204,331
Orange Sheriff's Dept.,Theo Lacy,2004,4,1113,0,972,0,2085
Placer Sheriff's Dept.,Placer County Main Jail ,2004,4,260,35,48,8,351
Placer Sheriff's Dept.,Placer County Minimum Security ,2004,4,7,3,110,23,143
Plumas Sheriff's Dept.,Plumas County Jail ,2004,4,21,3,25,8,57
Riverside Sheriff's Dept.,Blythe Jail ,2004,4,88,0,21,0,109
Riverside Sheriff's Dept.,Indio Jail ,2004,4,259,30,36,4,329
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2004,4,311,86,208,63,668
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2004,4,733,147,144,32,1056
Riverside Sheriff's Dept.,Southwest Detention Center,2004,4,899,2,195,0,1096
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2004,4,143,0,1415,0,1558
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2004,4,0,1,0,241,242
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2004,4,1411,241,162,31,1845
San Benito Sheriff's Dept.,San Benito Adult Detention ,2004,4,73,8,43,3,127
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2004,4,774,121,61,4,960
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2004,4,139,7,881,222,1249
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2004,4,2570,360,240,45,3215
San Diego Sheriff's Dept.,Descanso Detention Facility,2004,4,22,0,256,0,278
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2004,4,83,0,396,0,479
San Diego Sheriff's Dept.,George Bailey Detention Facility,2004,4,1120,0,501,0,1621
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2004,4,0,425,0,274,699
San Diego Sheriff's Dept.,San Diego Central Detention ,2004,4,664,0,188,0,852
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2004,4,370,0,75,0,445
San Diego Sheriff's Dept.,Vista Facility ,2004,4,574,82,123,11,790
San Diego Work Furlough,Pacific Furlough Facility,2004,4,0,0,64,40,104
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2004,4,0,0,212,0,212
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2004,4,190,91,41,46,368
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2004,4,297,62,37,8,404
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2004,4,310,0,111,0,421
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2004,4,278,28,63,10,379
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2004,4,168,0,63,0,231
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2004,4,541,87,129,20,777
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2004,4,64,18,388,73,543
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2004,4,167,37,165,24,393
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2004,4,0,0,45,17,62
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2004,4,583,0,409,0,992
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2004,4,0,0,45,0,45
San Mateo Sheriff's Dept.,Womens Correctional Center ,2004,4,0,66,0,71,137
San Mateo Sheriff's Dept.,Womens Transitional Fac,2004,4,0,0,9,0,9
Santa Ana Police Dept.,Santa Ana Police Facility,2004,4,340,38,14,1,393
Santa Barbara Sheriff's Dept.,Medium Security Facility,2004,4,69,16,139,13,237
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2004,4,442,70,161,25,698
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2004,4,1297,0,896,0,2193
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2004,4,0,343,0,166,509
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2004,4,1177,0,209,0,1386
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2004,4,0,0,182,0,182
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2004,4,0,0,0,40,40
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2004,4,0,0,0,30,30
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2004,4,254,34,94,22,404
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2004,4,0,0,78,0,78
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2004,4,0,0,101,0,101
Shasta Sheriff's Dept.,Shasta County Main Jail ,2004,4,233,34,71,23,361
Sierra Sheriff's Dept.,Sierra County Jail ,2004,4,3,1,2,0,6
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2004,4,85,5,21,4,115
Solano Sheriff's Dept.,Claybank Facility ,2004,4,214,17,136,10,377
Solano Sheriff's Dept.,Solano County Justice Center ,2004,4,461,101,99,36,697
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2004,4,431,81,88,18,618
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2004,4,113,6,325,50,494
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2004,4,336,145,49,41,571
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2004,4,74,0,228,0,302
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2004,4,293,0,39,0,332
Sutter Sheriff's Dept.,Sutter County Jail ,2004,4,129,23,70,22,244
Tehama Sheriff's Dept.,Tehama County Jail ,2004,4,89,10,76,15,190
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2004,4,11,8,18,2,39
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2004,4,372,77,151,65,665
Tulare Sheriff's Dept.,Men's Correctional Facility,2004,4,98,0,196,0,294
Tulare Sheriff's Dept.,Tulare County Jail ,2004,4,190,0,60,0,250
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2004,4,58,15,41,9,123
Ventura Sheriff's Dept.,Todd Road Jail,2004,4,358,0,473,0,831
Ventura Sheriff's Dept.,Ventura County Main Jail ,2004,4,347,93,195,119,754
Ventura Work Furlough,Ventura County Work Furlough ,2004,4,0,0,94,24,118
Yolo Sheriff's Dept.,Leinberger Center ,2004,4,91,20,18,6,135
Yolo Sheriff's Dept.,Monroe Detention Center ,2004,4,232,38,14,6,290
Yuba Sheriff's Dept.,Yuba County Jail ,2004,4,286,80,47,13,426
Alameda Sheriff's Dept.,Community Re-Entry Center,2004,5,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2004,5,190,0,153,0,343
Alameda Sheriff's Dept.,Santa Rita Jail,2004,5,2496,277,740,173,3686
Amador Sheriff's Dept.,Amador County Jail,2004,5,41,8,28,7,84
Butte Sheriff's Dept.,Butte County Jail,2004,5,264,47,165,29,505
Calaveras Sheriff's Dept.,Calaveras County Jail,2004,5,41,7,27,2,77
Colusa Sheriff's Dept.,Colusa County Jail,2004,5,18,4,25,3,50
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2004,5,0,0,103,0,103
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2004,5,441,8,234,4,687
Contra Costa Sheriff's Dept.,West County Detention Facility ,2004,5,471,134,214,61,880
Del Norte Sheriff's Dept.,Del Norte County Jail,2004,5,38,6,64,12,120
El Dorado Sheriff's Dept.,El Dorado County Jail,2004,5,95,10,92,16,213
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2004,5,41,8,48,8,105
Fresno Sheriff's Dept.,Fresno County Main Jail,2004,5,822,0,146,0,968
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2004,5,0,0,239,0,239
Fresno Sheriff's Dept.,Fresno North Annex Jail,2004,5,1026,0,210,0,1236
Fresno Sheriff's Dept.,Fresno South Annex Jail,2004,5,207,268,34,92,601
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2004,5,63,8,48,5,124
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2004,5,189,29,124,15,357
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2004,5,103,0,215,0,318
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2004,5,199,31,56,15,301
Inyo Sheriff's Dept.,Inyo County Jail,2004,5,33,2,26,7,68
Kern Sheriff's Dept.,Central Receiving Facility,2004,5,81,32,29,6,148
Kern Sheriff's Dept.,Lerdo Minimum,2004,5,416,17,418,77,928
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,2004,5,715,138,159,48,1060
Kings Sheriff's Dept.,Kings County Branch Jail ,2004,5,38,15,67,15,135
Kings Sheriff's Dept.,Kings County Main Jail,2004,5,70,6,70,7,153
Lake Sheriff's Dept.,Lake County Hill Road Facility ,2004,5,140,7,76,39,262
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,2004,5,40,11,33,10,94
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,2004,5,108,0,132,0,240
Los Angeles Sheriff's Dept.,LA Men's Central Jail,2004,5,4664,0,1784,0,6448
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,2004,5,2651,0,852,0,3503
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,2004,5,874,0,255,0,1129
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,2004,5,920,0,709,0,1629
Los Angeles Sheriff's Dept.,LA Twin Towers Corr. Facility,2004,5,1644,1378,452,417,3891
Madera Corrections Dept.,Madera Adult Correctional Fac,2004,5,175,25,138,18,356
Marin Sheriff's Dept.,Marin County Jail,2004,5,213,30,34,6,283
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,2004,5,21,5,19,1,46
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,2004,5,129,22,94,22,267
Merced Sheriff's Dept.,John Latorraca Correctional Center,2004,5,278,52,141,23,494
Merced Sheriff's Dept.,Merced County Jail ,2004,5,131,0,36,0,167
Modoc Sheriff's Dept.,Modoc County Jail,2004,5,7,3,15,2,27
Mono Sheriff's Dept.,Mono County Jail ,2004,5,18,2,14,3,37
Monterey Sheriff's Dept.,Monterey County Jail ,2004,5,420,71,174,68,733
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,2004,5,127,0,266,0,393
Napa Corrections Dept.,Napa County Jail ,2004,5,42,3,165,25,235
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,2004,5,90,16,62,11,179
Oakland Police Dept.,Oakland Jail,2004,5,97,20,0,0,117
Orange Sheriff's Dept.,Intake Release Center ,2004,5,260,121,178,169,728
Orange Sheriff's Dept.,James A Musick Facilities,2004,5,201,40,814,121,1176
Orange Sheriff's Dept.,Orange County Mens Jail ,2004,5,717,0,610,0,1327
Orange Sheriff's Dept.,Orange County Women's Jail,2004,5,0,126,0,208,334
Orange Sheriff's Dept.,Theo Lacy,2004,5,1106,0,1008,0,2114
Placer Sheriff's Dept.,Placer County Main Jail ,2004,5,263,35,48,8,354
Placer Sheriff's Dept.,Placer County Minimum Security ,2004,5,7,3,110,23,143
Plumas Sheriff's Dept.,Plumas County Jail ,2004,5,25,5,27,4,61
Riverside Sheriff's Dept.,Blythe Jail ,2004,5,87,0,26,0,113
Riverside Sheriff's Dept.,Indio Jail ,2004,5,278,30,33,7,348
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,2004,5,279,77,235,67,658
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,2004,5,721,146,152,30,1049
Riverside Sheriff's Dept.,Southwest Detention Center,2004,5,878,2,224,0,1104
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,2004,5,90,0,1359,0,1449
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,2004,5,0,2,0,241,243
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,2004,5,1403,258,156,31,1848
San Benito Sheriff's Dept.,San Benito Adult Detention ,2004,5,71,8,33,5,117
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,2004,5,758,135,56,4,953
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,2004,5,175,10,863,237,1285
San Bernardino Sheriff's Dept.,West Valley Detention Center ,2004,5,2478,347,260,46,3131
San Diego Sheriff's Dept.,Descanso Detention Facility,2004,5,15,0,266,0,281
San Diego Sheriff's Dept.,East Mesa Reentry Facility,2004,5,84,0,362,0,446
San Diego Sheriff's Dept.,George Bailey Detention Facility,2004,5,1068,0,540,0,1608
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,2004,5,0,411,0,284,695
San Diego Sheriff's Dept.,San Diego Central Detention ,2004,5,671,0,157,0,828
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,2004,5,360,0,64,0,424
San Diego Sheriff's Dept.,Vista Facility ,2004,5,607,74,170,16,867
San Diego Work Furlough,Pacific Furlough Facility,2004,5,0,0,63,39,102
San Diego Work Furlough,Wk. Furlough/Corr. Alternative,2004,5,0,0,205,0,205
San Francisco Sheriff's Dept.,San Francisco County Jail #2,2004,5,184,85,35,39,343
San Francisco Sheriff's Dept.,San Francisco County Jail #3,2004,5,279,45,54,12,390
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,2004,5,303,0,121,0,424
San Francisco Sheriff's Dept.,San Francisco County Jail #4,2004,5,279,22,56,10,367
San Francisco Sheriff's Dept.,San Francisco County Jail #6,2004,5,167,0,62,0,229
San Joaquin Sheriff's Dept.,John J. Zunino Facility,2004,5,563,86,136,25,810
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,2004,5,55,15,395,79,544
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,2004,5,168,33,175,22,398
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,2004,5,0,0,46,15,61
San Mateo Sheriff's Dept.,Maguire Correctional Facility,2004,5,550,0,415,0,965
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,2004,5,0,0,45,0,45
San Mateo Sheriff's Dept.,Womens Correctional Center ,2004,5,0,59,0,77,136
San Mateo Sheriff's Dept.,Womens Transitional Fac,2004,5,0,0,8,0,8
Santa Ana Police Dept.,Santa Ana Police Facility,2004,5,353,41,12,1,407
Santa Barbara Sheriff's Dept.,Medium Security Facility,2004,5,56,19,125,14,214
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,2004,5,434,71,166,26,697
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,2004,5,1270,0,940,0,2210
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,2004,5,0,350,0,168,518
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,2004,5,1207,0,203,0,1410
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,2004,5,0,0,161,0,161
Santa Clara Probation Dept.,Womens Residential Center- S. Jose ,2004,5,0,0,0,43,43
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,2004,5,0,0,0,25,25
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,2004,5,254,30,106,27,417
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,2004,5,0,0,80,0,80
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,2004,5,0,0,99,0,99
Shasta Sheriff's Dept.,Shasta County Main Jail ,2004,5,221,37,83,19,360
Sierra Sheriff's Dept.,Sierra County Jail ,2004,5,4,1,4,0,9
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,2004,5,81,6,19,2,108
Solano Sheriff's Dept.,Claybank Facility ,2004,5,168,42,151,21,382
Solano Sheriff's Dept.,Solano County Justice Center ,2004,5,473,72,115,22,682
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,2004,5,443,81,99,17,640
Sonoma Sheriff's Dept.,Sonoma-North County Facility,2004,5,114,5,336,53,508
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,2004,5,288,113,90,65,556
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,2004,5,86,0,180,0,266
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,2004,5,295,0,72,0,367
Sutter Sheriff's Dept.,Sutter County Jail ,2004,5,146,15,75,19,255
Tehama Sheriff's Dept.,Tehama County Jail ,2004,5,77,13,84,18,192
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,2004,5,12,8,16,1,37
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,2004,5,369,76,153,64,662
Tulare Sheriff's Dept.,Men's Correctional Facility,2004,5,122,0,171,0,293
Tulare Sheriff's Dept.,Tulare County Jail ,2004,5,184,0,62,0,246
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,2004,5,58,13,47,10,128
Ventura Sheriff's Dept.,Todd Road Jail,2004,5,355,0,477,0,832
Ventura Sheriff's Dept.,Ventura County Main Jail ,2004,5,346,94,190,110,740
Ventura Work Furlough,Ventura County Work Furlough ,2004,5,0,0,99,24,123
Yolo Sheriff's Dept.,Leinberger Center ,2004,5,80,15,26,7,128
Yolo Sheriff's Dept.,Monroe Detention Center ,2004,5,227,35,21,7,290
Yuba Sheriff's Dept.,Yuba County Jail ,2004,5,268,83,50,8,409
Alameda Sheriff's Dept.,Community Re-Entry Center,2004,6,0,0,0,0,0
Alameda Sheriff's Dept.,Glen Dyer Jail,2004,6,200,0,150,0,350
Alameda Sheriff's Dept.,Santa Rita Jail,2004,6,2514,281,753,174,3722
Amador Sheriff's Dept.,Amador County Jail,2004,6,42,9,28,7,86
Butte Sheriff's Dept.,Butte County Jail,2004,6,261,39,156,31,487
Calaveras Sheriff's Dept.,Calaveras County Jail,2004,6,39,8,28,1,76
Colusa Sheriff's Dept.,Colusa County Jail,2004,6,19,3,25,0,47
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,2004,6,0,0,100,0,100
Contra Costa Sheriff's Dept.,Martinez Detention Facility,2004,6,438,10,234,5,687
Contra Costa Sheriff's Dept.,West County Detention Facility ,2004,6,477,130,213,58,878
Del Norte Sheriff's Dept.,Del Norte County Jail,2004,6,40,5,58,11,114
El Dorado Sheriff's Dept.,El Dorado County Jail,2004,6,82,9,106,16,213
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,2004,6,39,6,36,11,92
Fresno Sheriff's Dept.,Fresno County Main Jail,2004,6,834,0,153,0,987
Fresno Sheriff's Dept.,Fresno County Satellite Jail,2004,6,0,0,245,0,245
Fresno Sheriff's Dept.,Fresno North Annex Jail,2004,6,994,0,260,0,1254
Fresno Sheriff's Dept.,Fresno South Annex Jail,2004,6,193,266,34,103,596
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,2004,6,67,9,44,5,125
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,2004,6,177,32,127,19,355
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,2004,6,105,0,233,0,338
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,2004,6,210,30,62,16,318
Inyo Sheriff's Dept.,Inyo County Jail,2004,6,36,4,30,8,78
Kern Sheriff's Dept.,Central Receiving Facility,2004,6,84,24,23,5,136
